,employee_id,satisfaction_level,last_evaluation,number_project,avg_monthly_hours,company_tenure,work_accident,left,promotion_last_5years,department,salary
9115,9116,0.99,0.64,3,183,3,0,0,0,hr,medium
9116,9117,0.88,0.58,5,213,4,0,0,0,hr,medium
9117,9118,0.68,0.74,4,263,2,1,0,0,engineering,medium
9118,9119,0.9,0.49,3,237,2,0,0,0,engineering,medium
9119,9120,0.59,0.67,6,126,3,0,0,0,engineering,medium
9120,9121,0.76,0.71,6,168,2,0,0,0,engineering,high
9121,9122,0.23,0.63,5,151,4,1,0,0,engineering,low
9122,9123,0.8,0.85,4,239,3,0,0,0,engineering,medium
9123,9124,0.62,0.49,4,174,3,0,0,0,engineering,medium
9124,9125,0.28,0.46,5,277,6,0,0,0,engineering,medium
9125,9126,0.81,0.97,3,133,3,0,0,0,engineering,medium
9126,9127,0.64,0.91,4,150,3,0,0,0,engineering,low
9127,9128,0.76,0.6,5,244,3,1,0,0,engineering,low
9128,9129,0.79,0.87,3,232,2,0,0,0,support,low
9129,9130,0.72,0.91,3,267,2,0,0,0,support,low
9130,9131,0.22,0.59,5,162,2,0,0,0,support,low
9131,9132,0.18,0.73,5,228,5,0,0,0,support,low
9132,9133,0.91,0.49,2,180,3,0,0,0,support,low
9133,9134,0.69,0.63,2,252,3,0,0,0,support,low
9134,9135,0.91,0.66,5,212,3,0,0,0,support,low
9135,9136,0.67,0.84,4,224,3,0,0,0,support,low
9136,9137,0.98,0.62,2,240,3,1,0,0,support,low
9137,9138,0.69,0.62,4,183,4,0,0,0,support,low
9138,9139,0.96,0.74,5,160,5,1,0,0,support,low
9139,9140,0.69,0.68,4,225,3,0,0,0,engineering,low
9140,9141,0.65,0.68,3,268,2,1,0,0,engineering,low
9141,9142,0.7,0.75,3,221,3,0,0,0,engineering,low
9142,9143,0.48,0.94,3,173,2,0,0,0,management,low
9143,9144,0.48,0.51,4,103,4,0,0,0,IT,low
9144,9145,0.16,0.89,4,196,3,1,0,0,IT,low
9145,9146,0.72,0.97,3,239,3,0,0,0,IT,low
9146,9147,0.91,0.71,3,171,2,0,0,0,IT,low
9147,9148,0.74,0.54,3,243,3,0,0,0,IT,medium
9148,9149,0.56,0.56,2,153,2,0,0,0,product_mng,medium
9149,9150,0.56,0.41,6,142,3,0,0,0,product_mng,medium
9150,9151,0.88,0.55,5,168,2,0,0,0,product_mng,medium
9151,9152,0.86,0.9,5,180,4,0,0,0,product_mng,medium
9152,9153,0.66,0.84,4,186,3,0,0,0,IT,medium
9153,9154,0.41,0.45,3,236,2,0,0,0,R&D,medium
9154,9155,0.68,0.83,5,267,3,0,0,0,R&D,medium
9155,9156,0.59,0.47,3,129,2,0,0,0,R&D,medium
9156,9157,0.52,0.78,3,181,3,0,0,0,R&D,medium
9157,9158,0.3,0.54,2,99,2,0,0,0,R&D,medium
9158,9159,0.44,0.67,5,170,3,1,0,0,marketing,medium
9159,9160,0.75,0.64,3,195,3,0,0,0,sales,high
9160,9161,0.23,0.94,4,149,6,0,0,0,accounting,low
9161,9162,0.34,0.46,6,132,2,0,0,0,support,medium
9162,9163,0.52,0.59,3,164,3,0,0,0,engineering,medium
9163,9164,0.79,0.83,4,250,2,0,0,0,management,medium
9164,9165,0.5,0.77,3,204,2,0,0,0,marketing,medium
9165,9166,0.89,0.65,3,210,3,0,0,0,marketing,low
9166,9167,0.84,0.52,6,98,3,0,0,0,marketing,low
9167,9168,0.26,0.47,3,241,4,0,0,0,sales,low
9168,9169,0.57,0.96,5,203,4,0,0,0,sales,low
9169,9170,0.14,0.99,3,257,4,1,0,0,sales,low
9170,9171,0.94,0.62,5,201,2,0,0,0,sales,low
9171,9172,0.3,0.58,2,124,3,0,0,0,sales,low
9172,9173,0.29,0.43,6,175,3,0,0,0,sales,low
9173,9174,0.82,0.75,3,161,3,0,0,0,sales,low
9174,9175,0.62,0.75,4,183,4,1,0,0,sales,low
9175,9176,0.64,0.99,5,262,5,0,0,0,sales,low
9176,9177,0.17,0.52,4,184,4,0,0,0,sales,low
9177,9178,0.75,0.56,3,207,3,0,0,0,sales,low
9178,9179,0.49,0.73,4,185,3,0,0,0,sales,low
9179,9180,0.84,0.58,4,180,2,0,0,0,sales,low
9180,9181,0.48,0.96,4,224,2,1,0,0,sales,low
9181,9182,0.54,0.53,3,184,3,0,0,0,sales,low
9182,9183,0.76,0.99,5,252,3,1,0,0,sales,low
9183,9184,0.77,0.84,4,196,3,0,0,0,sales,low
9184,9185,0.95,0.97,4,203,2,0,0,0,sales,low
9185,9186,0.72,0.83,4,181,3,0,0,0,sales,low
9186,9187,0.74,0.67,4,148,3,0,0,0,accounting,medium
9187,9188,0.9,0.55,4,211,3,0,0,0,accounting,medium
9188,9189,0.67,0.55,3,246,3,0,0,0,accounting,medium
9189,9190,0.97,0.55,4,258,3,0,0,0,hr,medium
9190,9191,0.55,0.59,3,231,4,0,0,0,hr,medium
9191,9192,0.32,0.95,2,184,5,0,0,0,hr,medium
9192,9193,0.4,0.42,3,146,2,1,0,0,hr,medium
9193,9194,0.66,0.54,2,136,2,0,0,0,engineering,low
9194,9195,0.7,0.77,4,266,2,0,0,0,engineering,low
9195,9196,0.69,0.89,2,220,3,0,0,0,engineering,low
9196,9197,0.72,0.57,2,248,2,0,0,0,engineering,low
9197,9198,0.21,0.65,3,183,3,0,0,0,engineering,low
9198,9199,0.91,0.9,3,169,3,0,0,0,engineering,low
9199,9200,0.72,0.71,3,132,2,1,0,0,engineering,low
9200,9201,0.96,0.72,3,197,3,0,0,0,engineering,low
9201,9202,1.0,0.89,4,152,3,0,0,0,engineering,low
9202,9203,0.63,0.51,3,126,6,0,0,0,engineering,low
9203,9204,0.24,0.74,6,106,5,0,0,0,engineering,low
9204,9205,0.44,0.38,4,128,2,0,0,0,support,low
9205,9206,0.92,0.57,3,191,3,0,0,0,support,low
9206,9207,0.51,0.51,4,189,3,0,0,0,support,low
9207,9208,0.77,0.71,5,141,3,0,0,0,support,low
9208,9209,0.8,0.97,4,220,3,0,0,0,support,low
9209,9210,0.84,0.46,5,118,3,0,0,0,support,low
9210,9211,0.91,0.88,5,223,3,0,0,0,support,low
9211,9212,0.64,0.61,3,263,3,0,0,0,support,low
9212,9213,0.15,0.59,5,209,4,1,0,0,support,medium
9213,9214,0.74,0.58,4,193,3,0,0,0,support,medium
9214,9215,0.94,0.78,4,211,3,0,0,0,support,medium
9215,9216,0.57,0.58,3,192,3,0,0,0,engineering,medium
9216,9217,0.92,0.63,5,156,3,0,0,0,engineering,medium
9217,9218,0.76,0.54,5,278,2,1,0,0,engineering,medium
9218,9219,0.73,0.92,3,199,3,1,0,0,management,medium
9219,9220,0.24,0.6,2,194,6,0,0,0,IT,medium
9220,9221,0.42,0.47,2,125,4,0,0,0,IT,medium
9221,9222,0.92,0.82,4,96,4,0,0,0,IT,medium
9222,9223,0.92,0.94,3,234,2,1,0,0,IT,medium
9223,9224,0.68,0.55,6,181,3,0,0,0,IT,medium
9224,9225,0.49,0.86,4,246,2,0,0,0,product_mng,medium
9225,9226,0.57,0.98,3,171,3,0,0,0,product_mng,medium
9226,9227,0.3,0.66,3,198,2,0,0,0,product_mng,medium
9227,9228,0.17,0.81,5,280,4,0,0,0,product_mng,medium
9228,9229,0.91,0.49,3,267,3,0,0,0,IT,medium
9229,9230,0.83,0.91,3,251,2,0,0,0,R&D,medium
9230,9231,0.87,0.76,5,182,3,0,0,0,R&D,medium
9231,9232,0.71,0.8,4,157,3,0,0,0,R&D,medium
9232,9233,0.88,0.5,3,206,2,0,0,0,R&D,medium
9233,9234,0.63,0.94,3,237,3,1,0,0,R&D,medium
9234,9235,0.99,0.58,2,166,3,0,0,0,marketing,medium
9235,9236,0.99,0.81,4,229,2,1,0,0,sales,medium
9236,9237,0.77,0.53,5,256,3,0,0,0,accounting,medium
9237,9238,0.64,0.69,5,114,6,0,0,0,support,medium
9238,9239,0.61,1.0,5,243,2,0,0,0,engineering,medium
9239,9240,0.37,0.82,3,199,5,0,0,0,management,medium
9240,9241,0.19,1.0,4,188,4,1,0,0,marketing,medium
9241,9242,0.96,0.87,4,187,2,0,0,0,marketing,medium
9242,9243,0.8,0.62,4,216,2,0,0,0,marketing,medium
9243,9244,0.14,0.63,6,215,5,0,0,0,sales,low
9244,9245,0.15,0.69,6,213,6,0,0,0,sales,low
9245,9246,0.52,0.82,4,198,4,0,0,0,sales,low
9246,9247,0.27,0.55,5,121,3,1,0,0,sales,low
9247,9248,0.97,0.96,3,212,3,0,0,0,sales,low
9248,9249,0.52,0.93,2,271,3,0,0,0,sales,low
9249,9250,0.98,0.89,3,186,2,0,0,0,sales,low
9250,9251,0.96,0.95,4,265,2,0,0,0,sales,low
9251,9252,0.28,0.92,3,151,3,0,0,0,sales,low
9252,9253,0.65,0.55,5,206,3,0,0,0,sales,low
9253,9254,0.59,0.63,4,153,3,1,0,0,sales,low
9254,9255,0.64,0.48,4,267,2,1,0,0,sales,low
9255,9256,0.71,0.48,3,161,3,0,0,0,sales,low
9256,9257,0.83,0.84,2,149,3,0,0,0,sales,low
9257,9258,0.95,0.94,2,269,4,1,0,0,sales,low
9258,9259,0.73,0.49,3,248,3,0,0,0,sales,low
9259,9260,0.81,0.75,4,243,2,0,0,0,sales,low
9260,9261,0.71,0.44,2,207,4,0,0,0,sales,low
9261,9262,0.8,0.56,6,111,6,0,0,0,sales,low
9262,9263,0.85,0.53,3,226,2,0,0,0,accounting,low
9263,9264,0.41,0.7,2,151,3,1,0,0,accounting,low
9264,9265,0.51,0.84,4,224,2,0,0,0,accounting,medium
9265,9266,0.49,0.57,4,146,4,0,0,0,hr,medium
9266,9267,0.76,0.55,4,163,2,1,0,0,hr,medium
9267,9268,0.57,0.69,4,255,3,0,0,0,hr,medium
9268,9269,0.54,0.48,6,196,2,0,0,0,hr,medium
9269,9270,0.68,0.74,3,227,2,0,0,0,engineering,medium
9270,9271,0.7,0.5,3,251,2,0,0,0,engineering,medium
9271,9272,0.77,0.87,4,209,3,0,0,0,engineering,medium
9272,9273,0.95,0.51,3,254,4,0,0,0,engineering,medium
9273,9274,0.5,0.64,3,249,2,1,0,0,engineering,low
9274,9275,0.99,0.53,4,131,3,1,0,0,engineering,low
9275,9276,0.94,0.51,5,142,2,0,0,0,engineering,low
9276,9277,0.83,0.66,3,239,3,0,0,0,engineering,low
9277,9278,0.64,0.81,3,225,3,1,0,0,engineering,low
9278,9279,0.16,0.73,6,170,3,0,0,0,engineering,low
9279,9280,0.83,0.71,3,254,2,0,0,0,engineering,low
9280,9281,0.93,0.73,4,156,2,0,0,0,support,low
9281,9282,0.32,0.64,3,151,3,0,0,0,support,low
9282,9283,0.12,0.9,3,200,3,0,0,0,support,low
9283,9284,0.5,0.5,3,184,3,1,0,0,support,low
9284,9285,0.57,0.74,3,257,2,0,0,0,support,low
9285,9286,0.25,0.75,5,194,5,1,0,0,support,low
9286,9287,0.98,0.56,3,139,2,1,0,0,support,low
9287,9288,0.81,0.51,3,273,2,1,0,0,support,low
9288,9289,0.94,0.63,5,261,3,0,0,0,support,low
9289,9290,0.83,0.57,3,135,3,1,0,0,support,low
9290,9291,0.77,0.4,4,207,5,0,0,0,support,low
9291,9292,0.57,0.65,4,265,3,0,0,0,engineering,low
9292,9293,0.18,0.96,5,208,6,0,0,0,engineering,medium
9293,9294,0.67,0.71,4,159,2,1,0,0,engineering,medium
9294,9295,0.35,0.47,4,151,6,0,0,0,management,medium
9295,9296,0.78,0.44,3,97,4,0,0,0,IT,medium
9296,9297,0.72,0.79,4,154,3,0,0,0,IT,medium
9297,9298,0.9,0.58,3,264,3,0,0,0,IT,medium
9298,9299,0.58,0.49,3,135,2,0,0,0,IT,medium
9299,9300,0.64,0.56,3,238,2,0,0,0,IT,medium
9300,9301,0.91,0.79,4,166,3,0,0,0,product_mng,medium
9301,9302,0.59,0.51,3,156,3,0,0,0,product_mng,medium
9302,9303,0.76,0.8,3,202,3,0,0,0,product_mng,medium
9303,9304,0.76,0.85,3,204,2,1,0,0,product_mng,medium
9304,9305,0.51,0.69,3,135,3,0,0,0,IT,medium
9305,9306,0.54,0.55,4,252,3,0,0,0,R&D,medium
9306,9307,0.67,0.93,5,254,3,1,0,0,R&D,medium
9307,9308,0.68,0.44,5,165,3,0,0,0,R&D,medium
9308,9309,0.97,0.58,3,200,2,0,0,0,R&D,medium
9309,9310,0.5,0.74,3,155,3,0,0,0,R&D,medium
9310,9311,0.81,0.52,3,162,3,0,0,0,marketing,medium
9311,9312,0.77,0.73,4,159,3,1,0,0,sales,medium
9312,9313,0.59,0.75,4,266,3,0,0,0,accounting,medium
9313,9314,1.0,0.96,4,155,3,0,0,0,support,medium
9314,9315,0.74,0.95,5,170,4,0,0,0,engineering,medium
9315,9316,0.91,0.52,4,172,4,1,0,0,management,high
9316,9317,0.77,0.65,3,187,3,0,0,0,marketing,low
9317,9318,0.79,0.98,4,185,2,0,0,0,marketing,medium
9318,9319,0.82,0.51,5,232,3,0,0,0,marketing,medium
9319,9320,0.89,0.96,5,260,3,0,0,0,sales,low
9320,9321,0.83,0.62,4,218,3,0,0,0,sales,low
9321,9322,0.72,0.7,4,217,3,0,0,0,sales,low
9322,9323,0.7,0.74,3,212,3,0,0,0,sales,low
9323,9324,1.0,0.89,3,189,3,0,0,0,sales,low
9324,9325,0.57,0.66,4,158,2,0,0,0,sales,low
9325,9326,0.55,0.54,5,168,2,0,0,0,sales,low
9326,9327,0.47,0.7,4,134,3,0,0,0,sales,low
9327,9328,0.95,0.77,4,213,3,1,0,0,sales,low
9328,9329,0.29,0.57,5,149,3,0,0,0,sales,low
9329,9330,0.71,0.5,3,201,2,0,0,0,sales,low
9330,9331,0.89,0.68,4,146,3,0,0,0,sales,low
9331,9332,0.81,0.97,4,212,2,0,0,0,sales,low
9332,9333,0.72,0.64,4,140,2,0,0,0,sales,low
9333,9334,1.0,0.85,4,156,3,0,0,0,sales,low
9334,9335,0.79,0.49,4,163,3,0,0,0,sales,high
9335,9336,0.69,0.84,3,154,2,0,0,0,sales,low
9336,9337,0.97,0.66,4,218,3,0,0,0,sales,high
9337,9338,0.61,0.59,3,157,2,0,0,0,sales,high
9338,9339,0.71,0.89,3,222,3,0,0,0,accounting,low
9339,9340,0.96,0.76,4,152,3,1,0,0,accounting,low
9340,9341,0.77,0.73,5,263,2,0,0,0,accounting,high
9341,9342,0.57,0.99,3,231,3,0,0,0,hr,low
9342,9343,0.92,0.76,4,258,2,0,0,0,hr,medium
9343,9344,0.99,0.92,5,213,2,0,0,0,hr,high
9344,9345,0.86,0.73,3,159,3,0,0,0,hr,medium
9345,9346,0.78,0.66,4,156,3,1,0,0,engineering,low
9346,9347,0.85,0.66,3,235,3,0,0,0,engineering,low
9347,9348,0.38,0.6,4,190,2,0,0,0,engineering,low
9348,9349,0.63,0.93,4,238,2,0,0,0,engineering,low
9349,9350,0.66,0.72,4,137,3,0,0,0,engineering,low
9350,9351,0.19,0.79,5,171,3,1,0,0,engineering,low
9351,9352,0.63,0.59,4,249,2,0,0,0,engineering,low
9352,9353,0.32,0.74,6,205,3,0,0,0,engineering,low
9353,9354,0.73,0.55,3,149,3,0,0,0,engineering,low
9354,9355,0.75,0.89,4,139,3,0,0,0,engineering,low
9355,9356,0.7,0.66,4,168,3,0,0,0,engineering,low
9356,9357,0.77,0.61,4,181,2,0,0,0,support,low
9357,9358,0.83,0.8,4,150,3,0,0,0,support,low
9358,9359,0.75,0.49,4,246,3,0,0,0,support,low
9359,9360,0.97,0.54,3,271,3,0,0,0,support,medium
9360,9361,0.75,0.55,5,204,3,0,0,0,support,low
9361,9362,0.66,0.84,3,170,4,0,0,0,support,low
9362,9363,0.56,0.49,3,208,3,0,0,0,support,low
9363,9364,0.77,0.98,2,226,3,0,0,0,support,low
9364,9365,0.82,0.81,3,149,3,0,0,0,support,low
9365,9366,0.85,0.59,2,264,2,0,0,0,support,low
9366,9367,0.49,0.79,5,177,2,0,0,0,support,low
9367,9368,0.24,0.87,4,262,3,0,0,0,engineering,low
9368,9369,0.32,0.74,3,211,3,0,0,0,engineering,low
9369,9370,0.77,0.51,4,141,3,1,0,0,engineering,low
9370,9371,0.77,0.83,5,197,4,0,0,0,management,high
9371,9372,0.93,0.87,3,154,3,1,0,0,IT,low
9372,9373,0.22,0.74,5,178,5,0,0,0,IT,low
9373,9374,0.24,0.89,5,169,4,0,0,0,IT,low
9374,9375,0.99,0.99,3,228,4,0,0,0,IT,low
9375,9376,0.61,0.5,3,231,3,0,0,0,IT,high
9376,9377,0.6,0.91,4,185,3,1,0,0,product_mng,low
9377,9378,0.79,0.7,3,195,2,0,0,0,product_mng,low
9378,9379,0.94,0.62,3,147,3,0,0,0,product_mng,low
9379,9380,0.18,0.85,5,192,3,0,0,0,product_mng,high
9380,9381,0.51,0.73,5,241,3,0,0,0,IT,low
9381,9382,0.55,0.92,3,151,3,0,0,0,R&D,medium
9382,9383,0.73,0.74,3,221,3,0,0,0,R&D,high
9383,9384,0.41,0.63,5,263,3,0,0,0,R&D,medium
9384,9385,0.88,0.66,3,178,3,0,0,0,R&D,high
9385,9386,0.23,0.56,5,169,5,0,0,0,R&D,medium
9386,9387,0.78,0.56,3,271,4,0,0,0,marketing,medium
9387,9388,0.34,0.69,3,155,3,0,0,0,marketing,medium
9388,9389,0.51,0.41,2,164,4,0,0,0,sales,medium
9389,9390,0.8,0.86,3,226,2,0,0,0,accounting,medium
9390,9391,0.66,0.57,4,220,2,1,0,0,support,medium
9391,9392,0.62,0.63,5,153,6,0,0,0,engineering,medium
9392,9393,0.5,0.97,2,252,4,0,0,0,management,medium
9393,9394,0.96,0.94,3,182,3,0,0,0,marketing,high
9394,9395,0.5,0.84,3,150,2,0,0,0,marketing,low
9395,9396,0.73,0.69,6,273,4,1,0,0,marketing,medium
9396,9397,0.47,0.39,6,215,5,0,0,0,sales,medium
9397,9398,0.49,0.83,3,172,2,0,0,0,sales,medium
9398,9399,0.92,0.62,3,264,2,0,0,0,sales,medium
9399,9400,0.24,0.39,5,158,2,0,0,0,sales,medium
9400,9401,0.61,0.58,4,142,4,0,0,0,sales,medium
9401,9402,0.83,0.89,4,137,3,0,0,0,sales,medium
9402,9403,0.88,0.66,4,275,3,0,0,0,sales,medium
9403,9404,0.61,0.55,3,245,3,0,0,0,sales,medium
9404,9405,0.68,0.54,4,165,4,0,0,0,sales,high
9405,9406,0.51,0.7,4,142,4,1,0,0,sales,low
9406,9407,0.88,0.58,4,215,2,0,0,0,sales,low
9407,9408,0.94,0.84,5,240,3,0,0,0,sales,low
9408,9409,0.58,0.88,4,255,3,0,0,0,sales,high
9409,9410,0.63,0.98,4,265,3,0,0,0,sales,low
9410,9411,0.81,0.49,4,285,4,0,0,0,sales,low
9411,9412,0.61,0.86,3,238,2,0,0,0,sales,low
9412,9413,0.65,0.63,3,137,3,0,0,0,sales,high
9413,9414,0.67,0.63,3,270,5,0,0,0,sales,low
9414,9415,0.64,0.62,4,145,3,1,0,0,sales,low
9415,9416,0.25,0.76,6,182,3,0,0,0,accounting,low
9416,9417,0.13,0.62,3,264,6,0,0,0,accounting,low
9417,9418,0.14,0.89,3,212,6,0,0,0,accounting,low
9418,9419,0.74,0.51,5,198,3,0,0,0,hr,low
9419,9420,0.8,0.81,5,200,3,0,0,0,hr,low
9420,9421,0.5,0.56,3,263,4,0,0,0,hr,medium
9421,9422,0.69,0.75,4,249,4,0,0,0,hr,medium
9422,9423,0.91,0.53,4,212,3,0,0,0,engineering,low
9423,9424,0.8,0.51,3,159,3,0,0,0,engineering,low
9424,9425,0.93,0.52,3,181,3,0,0,0,engineering,low
9425,9426,0.57,0.99,3,100,4,1,0,0,engineering,low
9426,9427,0.51,0.58,2,218,2,1,0,0,engineering,low
9427,9428,0.98,0.54,4,178,3,0,0,0,engineering,low
9428,9429,0.85,0.83,4,219,3,0,0,0,engineering,low
9429,9430,0.73,0.56,5,239,3,0,0,0,engineering,low
9430,9431,0.97,0.9,3,255,2,0,0,0,engineering,low
9431,9432,0.52,0.61,4,163,2,0,0,0,engineering,low
9432,9433,0.31,0.38,3,173,2,0,0,0,engineering,low
9433,9434,0.49,0.77,3,147,3,0,0,0,support,low
9434,9435,0.81,0.44,4,166,4,1,0,0,support,low
9435,9436,0.52,0.8,5,209,2,0,0,0,support,low
9436,9437,0.69,0.56,5,271,3,0,0,0,support,low
9437,9438,0.7,0.74,3,253,4,1,0,0,support,low
9438,9439,0.65,0.85,4,233,2,0,0,0,support,low
9439,9440,0.54,0.71,2,194,2,0,0,0,support,low
9440,9441,0.57,0.49,2,237,2,0,0,0,support,low
9441,9442,0.78,0.9,4,238,2,0,0,0,support,low
9442,9443,0.99,0.92,4,212,3,0,0,0,support,low
9443,9444,0.57,0.83,5,189,3,0,0,0,support,low
9444,9445,0.33,0.58,3,115,3,0,0,0,engineering,low
9445,9446,0.97,0.58,4,159,3,0,0,0,engineering,low
9446,9447,0.95,0.58,5,133,3,0,0,0,engineering,low
9447,9448,0.69,0.83,5,225,3,0,0,0,management,low
9448,9449,0.97,0.91,2,112,5,0,0,0,IT,low
9449,9450,0.4,0.59,3,111,4,1,0,0,IT,low
9450,9451,0.67,0.71,4,178,6,0,0,0,IT,low
9451,9452,0.96,0.58,5,178,3,0,0,0,IT,low
9452,9453,0.49,0.95,2,181,4,1,0,0,IT,low
9453,9454,0.56,0.66,3,139,2,0,0,0,product_mng,low
9454,9455,0.99,0.78,2,177,4,0,0,0,product_mng,low
9455,9456,0.49,0.88,4,270,3,0,0,0,product_mng,low
9456,9457,0.53,0.69,4,135,3,0,0,0,product_mng,low
9457,9458,0.75,0.5,4,166,4,0,0,0,IT,low
9458,9459,0.51,0.89,3,230,4,0,0,0,marketing,low
9459,9460,0.65,0.9,3,163,3,1,0,0,marketing,medium
9460,9461,0.45,0.66,2,236,3,0,0,0,marketing,medium
9461,9462,0.98,0.91,3,264,4,1,0,0,marketing,medium
9462,9463,0.9,0.74,3,185,2,0,0,0,marketing,medium
9463,9464,0.37,0.62,4,253,2,0,0,0,marketing,medium
9464,9465,0.52,0.99,4,253,3,0,0,0,marketing,medium
9465,9466,0.96,0.78,3,135,3,0,0,0,sales,medium
9466,9467,0.99,0.7,2,182,4,0,0,0,accounting,medium
9467,9468,0.66,0.56,5,202,3,0,0,0,support,medium
9468,9469,0.84,0.54,5,186,2,0,0,0,engineering,medium
9469,9470,0.16,0.87,5,163,3,0,0,0,management,medium
9470,9471,0.75,0.59,3,242,3,0,0,0,marketing,medium
9471,9472,0.52,0.74,3,160,2,0,0,0,marketing,high
9472,9473,0.86,0.86,3,173,3,0,0,0,marketing,low
9473,9474,0.75,0.53,3,154,2,0,0,0,sales,medium
9474,9475,0.73,0.99,3,160,3,0,0,0,sales,medium
9475,9476,0.98,0.84,3,139,2,0,0,0,sales,medium
9476,9477,0.8,0.84,3,251,3,0,0,0,sales,medium
9477,9478,0.18,0.48,4,176,4,1,0,0,sales,low
9478,9479,0.37,0.72,2,163,3,0,0,0,sales,low
9479,9480,0.97,0.86,3,257,4,0,0,0,sales,low
9480,9481,0.56,0.68,4,159,3,0,0,0,sales,low
9481,9482,0.32,0.65,2,183,3,0,0,0,sales,low
9482,9483,0.63,0.88,4,260,2,0,0,0,sales,low
9483,9484,0.36,0.78,6,151,3,0,0,0,sales,low
9484,9485,0.75,0.49,4,246,3,1,0,0,sales,low
9485,9486,0.42,0.86,3,160,4,1,0,0,sales,low
9486,9487,0.96,0.66,3,155,2,0,0,0,sales,low
9487,9488,0.62,0.78,5,250,6,0,0,0,sales,low
9488,9489,0.78,0.96,2,174,3,0,0,0,sales,low
9489,9490,0.93,0.89,3,262,2,0,0,0,sales,low
9490,9491,0.93,0.87,4,257,2,0,0,0,sales,low
9491,9492,0.45,0.42,4,140,2,0,0,0,sales,low
9492,9493,0.44,0.56,3,123,3,0,0,0,accounting,medium
9493,9494,0.57,0.55,3,264,2,0,0,0,accounting,medium
9494,9495,0.77,0.51,2,254,5,0,0,0,accounting,medium
9495,9496,0.6,0.98,4,205,4,0,0,0,hr,medium
9496,9497,0.25,0.94,6,199,4,0,0,0,hr,medium
9497,9498,0.59,0.43,3,171,3,0,0,0,hr,medium
9498,9499,0.29,0.57,5,98,5,0,0,0,hr,medium
9499,9500,0.5,0.95,3,166,4,1,0,0,engineering,low
9500,9501,0.91,0.94,4,264,4,0,0,0,engineering,low
9501,9502,0.78,0.65,3,176,2,0,0,0,engineering,low
9502,9503,0.73,0.76,2,166,3,0,0,0,engineering,low
9503,9504,0.51,0.59,4,169,3,0,0,0,engineering,low
9504,9505,0.65,0.82,4,257,3,0,0,0,engineering,low
9505,9506,0.25,0.87,3,265,4,0,0,0,engineering,low
9506,9507,0.5,0.63,5,167,2,0,0,0,engineering,low
9507,9508,0.53,0.58,4,134,2,0,0,0,engineering,low
9508,9509,0.57,0.76,2,176,3,0,0,0,engineering,low
9509,9510,0.77,0.91,5,274,3,0,0,0,engineering,low
9510,9511,0.94,0.77,3,201,3,0,0,0,support,low
9511,9512,0.5,0.53,3,121,4,0,0,0,support,low
9512,9513,0.47,0.57,3,97,4,0,0,0,support,low
9513,9514,0.92,0.54,4,217,4,0,0,0,support,low
9514,9515,0.9,0.87,3,220,3,0,0,0,support,low
9515,9516,0.54,0.46,2,98,4,0,0,0,support,low
9516,9517,0.58,0.97,5,265,3,0,0,0,support,low
9517,9518,0.95,0.87,3,201,3,0,0,0,support,low
9518,9519,0.52,0.71,3,151,3,0,0,0,support,low
9519,9520,0.83,0.51,4,199,3,0,0,0,support,low
9520,9521,0.54,0.92,4,175,3,0,0,0,support,low
9521,9522,0.8,0.85,5,253,3,1,0,0,engineering,low
9522,9523,0.52,0.57,3,183,2,0,0,0,engineering,low
9523,9524,0.83,0.8,5,223,3,0,0,0,engineering,low
9524,9525,0.74,0.55,5,168,4,0,0,0,management,low
9525,9526,0.87,0.71,5,244,2,0,0,0,IT,low
9526,9527,0.45,0.87,2,268,4,1,0,0,IT,low
9527,9528,0.72,0.72,4,218,4,0,0,0,IT,low
9528,9529,0.27,0.85,2,277,6,1,0,0,IT,low
9529,9530,0.51,0.88,5,225,2,1,0,0,IT,low
9530,9531,0.55,0.55,4,257,3,0,0,0,product_mng,low
9531,9532,0.89,0.69,4,170,3,0,0,0,product_mng,low
9532,9533,0.85,0.86,3,179,3,0,0,0,product_mng,low
9533,9534,0.29,0.85,4,211,2,0,0,0,product_mng,low
9534,9535,0.96,0.5,3,217,2,1,0,0,IT,low
9535,9536,0.9,0.68,3,135,3,0,0,0,R&D,low
9536,9537,0.28,0.94,6,167,3,1,0,0,R&D,low
9537,9538,0.93,0.98,4,189,3,0,0,0,R&D,medium
9538,9539,0.51,0.57,3,162,3,1,0,0,R&D,medium
9539,9540,0.97,0.76,3,193,3,0,0,0,R&D,medium
9540,9541,0.71,0.55,4,273,3,1,0,0,R&D,medium
9541,9542,0.52,0.69,6,138,5,0,0,0,marketing,medium
9542,9543,0.87,0.84,4,237,3,1,0,0,sales,medium
9543,9544,0.78,0.61,5,260,2,0,0,0,accounting,medium
9544,9545,0.57,0.82,3,149,5,1,0,0,support,medium
9545,9546,0.34,0.49,4,149,3,0,0,0,engineering,medium
9546,9547,0.95,0.95,4,137,4,0,0,0,management,medium
9547,9548,0.72,0.73,5,167,3,0,0,0,marketing,medium
9548,9549,0.61,0.37,4,165,6,0,0,0,marketing,medium
9549,9550,0.39,0.39,2,131,2,0,0,0,marketing,high
9550,9551,0.72,0.59,5,138,2,0,0,0,sales,low
9551,9552,0.86,0.91,4,234,3,1,0,0,sales,medium
9552,9553,0.69,0.67,4,141,3,0,0,0,sales,medium
9553,9554,0.5,0.65,4,266,3,1,0,0,sales,medium
9554,9555,0.62,0.68,3,134,2,0,0,0,sales,medium
