,employee_id,satisfaction_level,last_evaluation,number_project,avg_monthly_hours,company_tenure,work_accident,left,promotion_last_5years,department,salary,satisfaction_range,evaluation_range
6655,6656,0.95,0.49,4,178,2,0,0,0,sales,low,excellent,poor
6656,6657,0.22,0.92,6,220,4,1,0,0,sales,low,very_poor,excellent
6657,6658,0.65,0.56,3,142,3,0,0,0,sales,low,good,poor
6658,6659,0.95,0.67,3,153,2,0,0,0,sales,low,excellent,average
6659,6660,0.98,0.62,5,254,5,1,0,0,sales,low,excellent,average
6660,6661,0.88,0.72,3,193,4,0,0,0,sales,low,excellent,average
6661,6662,0.94,0.69,3,248,3,0,0,0,sales,low,excellent,average
6662,6663,0.62,0.75,4,216,2,0,0,0,sales,low,average,good
6663,6664,0.81,0.96,3,226,3,0,0,0,sales,low,good,excellent
6664,6665,0.56,0.51,4,140,2,0,0,0,sales,low,average,poor
6665,6666,0.52,0.86,6,103,4,0,0,0,sales,low,average,good
6666,6667,0.88,0.57,4,185,2,0,0,0,sales,low,excellent,poor
6667,6668,0.56,0.92,5,160,3,0,0,0,accounting,low,average,excellent
6668,6669,0.36,0.63,3,130,5,0,0,0,accounting,low,poor,average
6669,6670,0.56,0.85,5,230,3,0,0,0,accounting,medium,average,good
6670,6671,0.89,0.46,4,248,5,1,0,0,hr,medium,excellent,very_poor
6671,6672,0.95,0.42,3,189,2,1,0,0,hr,medium,excellent,very_poor
6672,6673,0.48,0.52,3,280,2,0,0,0,hr,medium,average,poor
6673,6674,0.75,0.75,4,266,3,0,0,0,hr,medium,good,good
6674,6675,0.65,0.54,4,260,3,0,0,0,engineering,medium,good,poor
6675,6676,0.4,0.86,2,264,5,0,0,0,engineering,medium,poor,good
6676,6677,0.52,0.53,5,182,2,0,0,0,engineering,medium,average,poor
6677,6678,0.52,0.68,4,233,2,0,0,0,engineering,medium,average,average
6678,6679,0.68,0.49,3,230,3,0,0,0,engineering,medium,good,poor
6679,6680,0.72,0.61,5,170,3,0,0,0,engineering,medium,good,poor
6680,6681,0.78,0.72,4,258,3,0,0,0,engineering,medium,good,average
6681,6682,0.54,0.9,3,164,3,0,0,0,engineering,high,average,excellent
6682,6683,0.18,0.46,4,249,4,0,0,0,engineering,low,very_poor,very_poor
6683,6684,0.51,0.5,2,235,2,0,0,0,engineering,medium,average,poor
6684,6685,0.63,0.86,6,206,6,0,0,0,engineering,medium,average,good
6685,6686,0.83,0.86,4,139,3,0,0,0,support,medium,excellent,good
6686,6687,0.91,0.82,3,145,3,1,0,0,support,medium,excellent,good
6687,6688,0.79,0.66,4,139,4,0,0,0,support,low,good,average
6688,6689,0.52,0.95,3,171,3,1,0,0,support,low,average,excellent
6689,6690,0.83,0.94,3,160,3,0,0,0,support,low,excellent,excellent
6690,6691,0.92,0.74,3,137,2,0,0,0,support,low,excellent,average
6691,6692,0.14,0.72,4,254,4,0,0,0,support,low,very_poor,average
6692,6693,0.8,0.38,3,215,6,0,0,0,support,low,good,very_poor
6693,6694,0.79,0.72,3,216,4,0,0,0,support,low,good,average
6694,6695,0.86,0.6,3,229,2,1,0,0,support,low,excellent,poor
6695,6696,0.95,0.47,6,215,4,0,0,0,support,low,excellent,very_poor
6696,6697,0.77,0.9,4,163,3,0,0,0,engineering,low,good,excellent
6697,6698,0.55,0.72,4,273,3,0,0,0,engineering,low,average,average
6698,6699,0.42,0.91,2,176,3,0,0,0,engineering,low,poor,excellent
6699,6700,0.79,0.86,5,270,2,0,0,0,management,low,good,good
6700,6701,0.41,0.48,3,182,2,0,0,0,IT,low,poor,very_poor
6701,6702,0.66,0.72,4,223,4,0,0,0,IT,low,good,average
6702,6703,1.0,0.65,4,237,3,0,0,0,IT,low,excellent,average
6703,6704,0.87,0.74,5,248,2,0,0,0,IT,low,excellent,average
6704,6705,0.51,0.99,3,233,4,0,0,0,IT,low,average,excellent
6705,6706,0.63,0.79,2,206,5,0,0,0,product_mng,low,average,good
6706,6707,0.86,0.86,4,227,2,0,0,0,product_mng,low,excellent,good
6707,6708,0.4,0.98,4,154,3,0,0,0,product_mng,low,poor,excellent
6708,6709,0.79,0.97,6,113,2,1,0,0,product_mng,medium,good,excellent
6709,6710,0.7,0.9,4,254,3,0,0,0,IT,medium,good,excellent
6710,6711,0.49,0.91,5,231,3,0,0,0,R&D,medium,average,excellent
6711,6712,0.76,0.62,4,190,3,0,0,0,R&D,medium,good,average
6712,6713,0.89,0.52,3,190,3,0,0,0,R&D,medium,excellent,poor
6713,6714,0.83,0.86,3,179,2,0,0,0,R&D,medium,excellent,good
6714,6715,0.19,0.69,4,269,6,0,0,0,R&D,medium,very_poor,average
6715,6716,0.68,0.67,3,228,2,0,0,0,R&D,medium,good,average
6716,6717,0.62,0.68,4,251,4,0,0,0,marketing,medium,average,average
6717,6718,0.87,0.49,2,251,3,0,0,0,sales,medium,excellent,poor
6718,6719,0.66,0.75,4,200,4,0,0,0,accounting,medium,good,good
6719,6720,0.37,0.41,2,146,2,0,0,0,support,medium,poor,very_poor
6720,6721,0.57,0.49,3,159,4,1,0,0,engineering,high,average,poor
6721,6722,0.66,0.81,5,135,2,0,0,0,management,low,good,good
6722,6723,0.63,0.88,5,260,3,0,0,0,marketing,medium,average,excellent
6723,6724,0.65,0.96,5,226,2,1,0,0,marketing,medium,good,excellent
6724,6725,0.33,0.85,2,127,3,0,0,0,marketing,medium,poor,good
6725,6726,0.66,0.57,6,278,3,0,0,0,sales,medium,good,poor
6726,6727,0.87,0.95,3,242,5,0,0,0,sales,low,excellent,excellent
6727,6728,0.85,0.85,3,182,3,0,0,0,sales,low,excellent,good
6728,6729,0.49,0.51,2,182,3,0,0,0,sales,low,average,poor
6729,6730,0.87,0.8,4,197,3,0,0,0,sales,low,excellent,good
6730,6731,0.17,0.49,4,286,5,1,0,0,sales,low,very_poor,poor
6731,6732,0.55,0.46,4,226,5,0,0,0,sales,low,average,very_poor
6732,6733,0.91,0.71,5,156,3,0,0,0,sales,low,excellent,average
6733,6734,0.96,0.62,5,185,3,0,0,0,sales,low,excellent,average
6734,6735,0.53,0.5,3,231,3,0,0,0,sales,low,average,poor
6735,6736,0.25,0.59,4,166,5,0,0,0,sales,low,very_poor,poor
6736,6737,0.98,0.57,3,229,3,0,0,0,sales,low,excellent,poor
6737,6738,0.83,0.36,4,242,3,0,0,0,sales,low,excellent,very_poor
6738,6739,0.71,0.83,5,206,3,0,0,0,sales,low,good,good
6739,6740,0.74,0.77,4,206,3,0,0,0,sales,low,good,good
6740,6741,0.56,0.7,4,135,2,0,0,0,sales,low,average,average
6741,6742,0.23,0.9,5,234,3,1,0,0,sales,low,very_poor,excellent
6742,6743,0.35,0.64,4,147,2,0,0,0,sales,low,poor,average
6743,6744,0.48,0.98,4,174,3,0,0,0,sales,low,average,excellent
6744,6745,0.83,0.74,3,259,3,1,0,0,accounting,low,excellent,average
6745,6746,0.73,0.87,3,227,4,0,0,0,accounting,low,good,good
6746,6747,0.85,0.97,4,104,5,0,0,0,accounting,low,excellent,excellent
6747,6748,0.8,0.95,3,247,3,0,0,0,hr,medium,good,excellent
6748,6749,0.98,0.74,4,139,3,0,0,0,hr,medium,excellent,average
6749,6750,0.96,0.85,3,186,2,0,0,0,hr,medium,excellent,good
6750,6751,0.67,0.75,3,194,3,0,0,0,hr,medium,good,good
6751,6752,0.58,0.91,3,124,2,0,0,0,engineering,medium,average,excellent
6752,6753,0.83,0.86,3,273,3,0,0,0,engineering,medium,excellent,good
6753,6754,0.9,0.57,4,186,4,0,0,0,engineering,medium,excellent,poor
6754,6755,0.89,0.66,4,252,3,0,0,0,engineering,medium,excellent,average
6755,6756,0.99,0.92,3,154,3,0,0,0,engineering,medium,excellent,excellent
6756,6757,0.89,0.5,4,238,3,0,0,0,engineering,medium,excellent,poor
6757,6758,0.79,0.5,4,151,3,1,0,0,engineering,medium,good,poor
6758,6759,0.64,0.41,3,231,6,0,0,0,engineering,medium,good,very_poor
6759,6760,0.22,0.57,5,174,6,0,0,0,engineering,high,very_poor,poor
6760,6761,0.94,0.6,5,278,2,0,0,0,engineering,low,excellent,poor
6761,6762,0.56,0.97,3,270,3,1,0,0,engineering,medium,average,excellent
6762,6763,0.85,0.8,4,158,3,0,0,0,support,medium,excellent,good
6763,6764,0.8,0.62,3,191,3,0,0,0,support,medium,good,average
6764,6765,0.86,0.53,3,163,3,0,0,0,support,medium,excellent,poor
6765,6766,0.96,1.0,5,152,4,0,0,0,support,low,excellent,excellent
6766,6767,0.51,0.61,4,251,2,1,0,0,support,low,average,poor
6767,6768,0.73,0.95,3,149,2,0,0,0,support,low,good,excellent
6768,6769,0.31,0.75,4,220,3,0,0,0,support,low,poor,good
6769,6770,0.62,0.51,4,175,3,0,0,0,support,low,average,poor
6770,6771,0.55,0.91,3,179,3,1,0,0,support,low,average,excellent
6771,6772,0.51,0.8,4,257,2,0,0,0,support,low,average,good
6772,6773,0.54,0.54,3,196,3,0,0,0,support,low,average,poor
6773,6774,0.65,0.95,3,190,3,0,0,0,engineering,low,good,excellent
6774,6775,0.65,0.75,4,270,2,0,0,0,engineering,low,good,good
6775,6776,0.9,0.64,5,226,2,0,0,0,engineering,low,excellent,average
6776,6777,0.55,0.71,3,211,2,0,0,0,management,low,average,average
6777,6778,0.59,0.89,3,192,2,0,0,0,IT,low,average,excellent
6778,6779,0.34,0.67,5,96,2,1,0,0,IT,low,poor,average
6779,6780,0.31,0.92,5,197,5,0,0,0,IT,low,poor,excellent
6780,6781,0.83,0.71,3,243,2,1,0,0,IT,low,excellent,average
6781,6782,0.8,0.73,3,168,2,0,0,0,IT,low,good,average
6782,6783,0.66,0.85,5,271,4,0,0,0,product_mng,low,good,good
6783,6784,0.98,0.39,5,158,4,1,0,0,product_mng,medium,excellent,very_poor
6784,6785,0.89,0.52,4,243,5,0,0,0,product_mng,medium,excellent,poor
6785,6786,0.64,0.94,3,148,2,0,0,0,product_mng,medium,good,excellent
6786,6787,0.95,0.68,3,165,3,0,0,0,IT,medium,excellent,average
6787,6788,0.96,0.85,5,171,2,0,0,0,R&D,medium,excellent,good
6788,6789,0.96,0.82,5,164,2,0,0,0,R&D,medium,excellent,good
6789,6790,0.63,0.81,4,265,2,0,0,0,R&D,medium,average,good
6790,6791,0.83,0.71,4,196,2,0,0,0,R&D,medium,excellent,average
6791,6792,0.61,0.72,4,182,2,1,0,0,R&D,medium,average,average
6792,6793,0.89,0.66,3,272,3,0,0,0,R&D,medium,excellent,average
6793,6794,0.67,0.63,3,241,3,0,0,0,marketing,medium,good,average
6794,6795,0.61,1.0,5,139,2,0,0,0,sales,medium,average,excellent
6795,6796,0.58,0.77,3,180,2,0,0,0,accounting,high,average,good
6796,6797,0.56,0.76,4,206,2,1,0,0,support,low,average,good
6797,6798,0.13,0.49,6,227,4,0,0,0,engineering,medium,very_poor,poor
6798,6799,0.39,1.0,5,204,5,1,0,0,management,medium,poor,excellent
6799,6800,0.94,0.48,4,218,3,0,0,0,marketing,medium,excellent,very_poor
6800,6801,0.63,0.61,3,205,2,0,0,0,marketing,medium,average,poor
6801,6802,0.75,0.63,4,261,3,1,0,0,marketing,low,good,average
6802,6803,0.7,0.83,3,159,3,0,0,0,sales,low,good,good
6803,6804,0.28,0.83,4,162,3,0,0,0,sales,low,poor,good
6804,6805,0.77,0.42,4,98,2,0,0,0,sales,low,good,very_poor
6805,6806,0.79,0.64,4,263,2,0,0,0,sales,low,good,average
6806,6807,0.51,0.46,3,176,3,0,0,0,sales,low,average,very_poor
6807,6808,0.96,0.99,4,233,3,0,0,0,sales,low,excellent,excellent
6808,6809,0.72,0.99,4,156,2,1,0,0,sales,low,good,excellent
6809,6810,0.97,1.0,3,198,2,0,0,0,sales,low,excellent,excellent
6810,6811,0.55,0.9,4,191,3,0,0,0,sales,low,average,excellent
6811,6812,0.32,0.45,2,188,3,0,0,0,sales,low,poor,very_poor
6812,6813,0.78,0.65,3,157,2,0,0,0,sales,low,good,average
6813,6814,0.17,0.57,5,286,3,0,0,0,sales,low,very_poor,poor
6814,6815,0.88,0.5,4,216,2,0,0,0,sales,low,excellent,poor
6815,6816,0.97,0.5,3,188,3,1,0,0,sales,low,excellent,poor
6816,6817,0.74,0.86,5,153,2,0,0,0,sales,low,good,good
6817,6818,0.26,0.45,5,187,2,0,0,0,sales,low,very_poor,very_poor
6818,6819,0.87,0.92,4,141,3,0,0,0,sales,low,excellent,excellent
6819,6820,0.29,0.47,5,139,4,0,0,0,sales,low,poor,very_poor
6820,6821,0.91,0.95,3,189,2,0,0,0,sales,low,excellent,excellent
6821,6822,0.71,0.77,3,193,3,1,0,0,accounting,low,good,good
6822,6823,0.6,0.63,3,182,3,0,0,0,accounting,medium,average,average
6823,6824,0.5,0.61,4,135,3,0,0,0,accounting,medium,average,poor
6824,6825,0.49,0.85,4,238,2,0,0,0,hr,medium,average,good
6825,6826,0.53,0.92,3,199,2,0,0,0,hr,medium,average,excellent
6826,6827,0.42,0.38,2,115,3,0,0,0,hr,medium,poor,very_poor
6827,6828,0.53,0.82,3,133,3,0,0,0,hr,medium,average,good
6828,6829,0.34,0.62,4,158,2,0,0,0,engineering,medium,poor,average
6829,6830,0.68,0.51,5,158,3,0,0,0,engineering,medium,good,poor
6830,6831,0.56,0.77,5,238,4,0,0,0,engineering,medium,average,good
6831,6832,0.72,0.71,3,242,2,0,0,0,engineering,medium,good,average
6832,6833,0.76,0.55,4,250,3,0,0,0,engineering,medium,good,poor
6833,6834,0.87,0.57,4,175,2,0,0,0,engineering,medium,excellent,poor
6834,6835,0.97,0.63,3,270,4,1,0,0,engineering,high,excellent,average
6835,6836,0.8,0.62,3,171,3,0,0,0,engineering,low,good,average
6836,6837,0.67,0.81,5,175,6,1,0,0,engineering,medium,good,good
6837,6838,0.6,0.97,5,145,2,0,0,0,engineering,medium,average,excellent
6838,6839,0.88,0.5,3,170,3,0,0,0,engineering,medium,excellent,poor
6839,6840,0.64,0.74,3,267,2,0,0,0,support,medium,good,average
6840,6841,0.85,0.7,3,188,2,0,0,0,support,low,excellent,average
6841,6842,0.9,0.48,3,213,3,0,0,0,support,low,excellent,very_poor
6842,6843,0.76,0.84,5,249,3,0,0,0,support,low,good,good
6843,6844,0.55,0.66,3,134,3,0,0,0,support,low,average,average
6844,6845,0.76,0.77,5,234,3,0,0,0,support,low,good,good
6845,6846,0.87,0.72,3,201,3,0,0,0,support,low,excellent,average
6846,6847,0.8,0.82,3,178,3,0,0,0,support,low,good,good
6847,6848,0.54,0.68,4,183,2,0,0,0,support,low,average,average
6848,6849,0.84,0.91,4,207,3,0,0,0,support,low,excellent,excellent
6849,6850,0.85,0.64,4,147,3,0,0,0,support,low,excellent,average
6850,6851,0.95,0.49,3,188,3,0,0,0,engineering,low,excellent,poor
6851,6852,0.48,0.56,3,229,3,0,0,0,engineering,low,average,poor
6852,6853,0.53,0.77,2,271,2,0,0,0,engineering,low,average,good
6853,6854,0.8,0.82,4,175,2,0,0,0,management,low,good,good
6854,6855,0.4,0.46,2,109,3,0,0,0,IT,low,poor,very_poor
6855,6856,0.76,0.69,4,253,3,0,0,0,IT,low,good,average
6856,6857,0.99,0.64,3,174,4,0,0,0,IT,low,excellent,average
6857,6858,0.49,0.64,3,142,4,0,0,0,IT,low,average,average
6858,6859,0.94,0.71,3,175,3,0,0,0,IT,low,excellent,average
6859,6860,0.54,0.73,4,266,3,0,0,0,product_mng,low,average,average
6860,6861,0.13,0.93,4,253,5,1,0,0,product_mng,low,very_poor,excellent
6861,6862,0.91,0.84,3,237,2,0,0,0,product_mng,medium,excellent,good
6862,6863,0.73,0.56,3,215,3,0,0,0,product_mng,medium,good,poor
6863,6864,0.65,0.97,3,171,3,0,0,0,IT,medium,good,excellent
6864,6865,0.23,0.51,6,194,4,1,0,0,R&D,medium,very_poor,poor
6865,6866,0.23,0.88,5,238,6,0,0,0,R&D,medium,very_poor,excellent
6866,6867,0.89,0.51,3,249,3,0,0,0,R&D,medium,excellent,poor
6867,6868,0.81,0.8,3,183,2,1,0,0,R&D,medium,good,good
6868,6869,0.51,0.74,3,271,4,0,0,0,R&D,medium,average,average
6869,6870,0.35,0.81,6,256,3,0,0,0,R&D,medium,poor,good
6870,6871,0.49,0.66,3,169,3,0,0,0,marketing,medium,average,average
6871,6872,0.51,0.8,3,254,2,0,0,0,sales,medium,average,good
6872,6873,0.66,0.86,4,112,6,0,0,0,accounting,medium,good,good
6873,6874,0.74,0.96,5,222,2,0,0,0,support,high,good,excellent
6874,6875,0.57,0.96,4,177,2,0,0,0,engineering,low,average,excellent
6875,6876,0.8,0.74,5,181,4,1,0,0,management,medium,good,average
6876,6877,0.79,0.84,4,144,2,1,0,0,marketing,medium,good,good
6877,6878,0.74,0.94,4,255,4,0,0,0,marketing,medium,good,excellent
6878,6879,0.74,0.8,3,219,2,0,0,0,marketing,medium,good,good
6879,6880,0.4,1.0,6,206,2,0,0,0,sales,low,poor,excellent
6880,6881,0.14,0.71,2,155,3,0,0,0,sales,low,very_poor,average
6881,6882,0.83,0.87,5,248,3,0,0,0,sales,low,excellent,good
6882,6883,0.76,0.52,4,259,2,0,0,0,sales,low,good,poor
6883,6884,0.8,0.8,3,271,4,0,0,0,sales,low,good,good
6884,6885,0.95,0.38,2,103,3,0,0,0,sales,low,excellent,very_poor
6885,6886,0.88,0.76,4,159,4,1,0,0,sales,low,excellent,good
6886,6887,0.92,0.85,4,184,3,0,0,0,sales,low,excellent,good
6887,6888,0.16,0.88,4,201,6,0,0,0,sales,medium,very_poor,excellent
6888,6889,0.7,0.63,3,157,4,0,0,0,sales,medium,good,average
6889,6890,0.71,0.93,3,287,5,0,0,0,sales,medium,good,excellent
6890,6891,0.52,0.82,2,242,3,0,0,0,sales,medium,average,good
6891,6892,0.49,0.58,5,246,3,1,0,0,sales,medium,average,poor
6892,6893,0.5,0.57,3,219,3,0,0,0,sales,medium,average,poor
6893,6894,0.86,0.94,3,212,3,0,0,0,sales,medium,excellent,excellent
6894,6895,0.49,0.99,5,262,2,1,0,0,sales,medium,average,excellent
6895,6896,0.69,0.91,4,128,3,1,0,0,sales,medium,good,excellent
6896,6897,0.96,1.0,3,231,6,0,0,0,sales,medium,excellent,excellent
6897,6898,0.87,0.54,3,260,2,0,0,0,sales,medium,excellent,poor
6898,6899,0.36,0.4,3,160,3,0,0,0,accounting,medium,poor,very_poor
6899,6900,0.86,1.0,3,166,3,1,0,0,accounting,medium,excellent,excellent
6900,6901,0.79,0.74,4,222,2,0,0,0,accounting,medium,good,average
6901,6902,1.0,0.52,4,171,4,0,0,0,hr,medium,excellent,poor
6902,6903,0.88,0.88,3,220,4,0,0,0,hr,medium,excellent,excellent
6903,6904,0.49,0.65,4,176,3,1,0,0,hr,medium,average,average
6904,6905,0.52,0.62,3,160,2,0,0,0,hr,medium,average,average
6905,6906,0.76,0.78,3,162,3,0,0,0,engineering,medium,good,good
6906,6907,0.69,0.91,3,167,2,0,0,0,engineering,medium,good,excellent
6907,6908,0.69,0.81,5,217,2,0,0,0,engineering,medium,good,good
6908,6909,0.75,0.58,3,159,3,0,0,0,engineering,medium,good,poor
6909,6910,0.47,0.47,4,191,3,0,0,0,engineering,medium,average,very_poor
6910,6911,0.88,1.0,3,125,3,0,0,0,engineering,medium,excellent,excellent
6911,6912,0.49,0.43,5,210,4,1,0,0,engineering,medium,average,very_poor
6912,6913,0.92,0.67,4,241,3,0,0,0,engineering,high,excellent,average
6913,6914,0.24,0.48,4,145,3,1,0,0,engineering,high,very_poor,very_poor
6914,6915,0.69,1.0,5,237,3,0,0,0,engineering,high,good,excellent
6915,6916,0.81,0.57,4,213,4,0,0,0,engineering,high,good,poor
6916,6917,0.61,0.48,4,257,2,0,0,0,support,high,average,very_poor
6917,6918,0.75,0.86,6,114,4,0,0,0,support,high,good,good
6918,6919,0.69,0.86,4,214,2,0,0,0,support,high,good,good
6919,6920,0.53,0.49,3,191,3,0,0,0,support,high,average,poor
6920,6921,0.93,0.96,4,223,3,1,0,0,support,high,excellent,excellent
6921,6922,0.15,0.67,5,249,5,0,0,0,support,high,very_poor,average
6922,6923,0.48,0.41,5,286,3,0,0,0,support,high,average,very_poor
6923,6924,0.67,0.73,4,251,3,0,0,0,support,high,good,average
6924,6925,0.36,0.93,3,162,5,0,0,0,support,low,poor,excellent
6925,6926,0.35,0.54,3,138,4,0,0,0,support,low,poor,poor
6926,6927,0.65,0.62,4,235,3,0,0,0,support,low,good,average
6927,6928,0.8,0.5,4,125,3,0,0,0,engineering,low,good,poor
6928,6929,0.97,0.96,5,210,6,1,0,0,engineering,low,excellent,excellent
6929,6930,0.67,0.64,4,136,3,0,0,0,engineering,low,good,average
6930,6931,0.58,0.78,3,223,3,0,0,0,management,low,average,good
6931,6932,0.61,0.67,3,188,5,0,0,0,IT,low,average,average
6932,6933,0.97,0.66,4,214,2,1,0,0,IT,low,excellent,average
6933,6934,0.87,0.97,4,160,3,0,0,0,IT,low,excellent,excellent
6934,6935,0.8,0.71,4,200,2,0,0,0,IT,low,good,average
6935,6936,0.91,0.55,3,223,3,0,0,0,IT,low,excellent,poor
6936,6937,0.63,0.73,3,272,2,0,0,0,product_mng,low,average,average
6937,6938,0.79,0.96,4,170,2,0,0,0,product_mng,low,good,excellent
6938,6939,0.89,0.57,2,235,3,1,0,0,product_mng,low,excellent,poor
6939,6940,1.0,0.87,3,274,3,0,0,0,product_mng,medium,excellent,good
6940,6941,0.6,0.73,5,203,2,0,0,0,IT,medium,average,average
6941,6942,0.7,0.8,4,236,2,0,0,0,R&D,medium,good,good
6942,6943,0.79,0.81,4,203,3,0,0,0,R&D,medium,good,good
6943,6944,0.88,0.72,4,249,3,1,0,0,R&D,medium,excellent,average
6944,6945,0.87,0.48,4,133,2,0,0,0,R&D,medium,excellent,very_poor
6945,6946,0.52,0.58,3,203,2,0,0,0,R&D,medium,average,poor
6946,6947,0.59,0.75,3,168,3,0,0,0,R&D,medium,average,good
6947,6948,0.64,0.75,4,172,4,0,0,0,marketing,medium,good,good
6948,6949,0.81,0.83,3,177,2,0,0,0,sales,medium,good,good
6949,6950,0.87,0.57,3,149,2,0,0,0,accounting,medium,excellent,poor
6950,6951,0.74,0.61,3,231,2,0,0,0,support,medium,good,poor
6951,6952,0.73,0.89,3,226,3,1,0,0,engineering,high,good,excellent
6952,6953,0.97,0.58,4,187,4,1,0,0,management,high,excellent,poor
6953,6954,0.54,0.81,3,145,2,0,0,0,marketing,high,average,good
6954,6955,0.59,0.55,4,138,2,0,0,0,marketing,high,average,poor
6955,6956,0.99,0.95,3,153,4,0,0,0,marketing,high,excellent,excellent
6956,6957,0.79,0.75,4,168,3,0,0,0,sales,high,good,good
6957,6958,0.96,0.37,3,111,2,0,0,0,sales,high,excellent,very_poor
6958,6959,0.54,0.67,3,154,2,0,0,0,sales,high,average,average
6959,6960,0.79,0.84,4,171,3,0,0,0,sales,low,good,good
6960,6961,0.64,0.79,3,253,2,0,0,0,sales,low,good,good
6961,6962,0.65,0.53,4,160,3,0,0,0,sales,low,good,poor
6962,6963,0.87,0.86,3,196,4,0,0,0,sales,low,excellent,good
6963,6964,0.7,0.59,4,178,3,0,0,0,sales,low,good,poor
6964,6965,0.89,0.81,3,268,3,0,0,0,sales,low,excellent,good
6965,6966,0.61,0.58,6,146,3,0,0,0,sales,low,average,poor
6966,6967,0.9,0.49,4,185,2,0,0,0,sales,low,excellent,poor
6967,6968,0.49,0.54,4,247,3,1,0,0,sales,medium,average,poor
6968,6969,0.85,0.97,4,210,2,0,0,0,sales,medium,excellent,excellent
6969,6970,0.54,0.58,3,234,3,0,0,0,sales,medium,average,poor
6970,6971,0.64,0.57,4,271,2,0,0,0,sales,medium,good,poor
6971,6972,0.81,0.77,5,102,5,0,0,0,sales,medium,good,good
6972,6973,0.49,0.66,3,163,3,0,0,0,sales,medium,average,average
6973,6974,0.58,0.57,3,144,4,1,0,0,sales,medium,average,poor
6974,6975,0.62,0.49,3,172,3,0,0,0,sales,medium,average,poor
6975,6976,0.8,0.84,3,203,3,1,0,0,accounting,medium,good,good
6976,6977,0.64,0.64,3,192,3,1,0,0,accounting,medium,good,average
6977,6978,0.81,0.86,5,159,2,0,0,0,accounting,medium,good,good
6978,6979,0.8,0.74,3,159,2,0,0,0,hr,medium,good,average
6979,6980,0.92,0.81,4,206,2,0,0,0,hr,medium,excellent,good
6980,6981,0.66,0.98,4,225,2,1,0,0,hr,medium,good,excellent
6981,6982,0.79,0.89,3,252,2,0,0,0,hr,medium,good,excellent
6982,6983,0.74,0.54,6,113,3,0,0,0,engineering,medium,good,poor
6983,6984,0.79,0.74,3,238,2,0,0,0,engineering,medium,good,average
6984,6985,0.87,0.94,3,217,3,0,0,0,engineering,medium,excellent,excellent
6985,6986,0.49,0.57,4,145,2,0,0,0,engineering,medium,average,poor
6986,6987,0.3,0.44,5,128,4,1,0,0,engineering,medium,poor,very_poor
6987,6988,0.85,0.89,4,177,3,0,0,0,engineering,medium,excellent,excellent
6988,6989,0.61,0.97,4,256,4,0,0,0,engineering,medium,average,excellent
6989,6990,0.68,0.55,3,182,3,1,0,0,engineering,medium,good,poor
6990,6991,0.67,0.67,4,226,2,0,0,0,engineering,high,good,average
6991,6992,0.63,0.73,5,168,3,0,0,0,engineering,low,average,average
6992,6993,0.63,0.94,4,145,3,0,0,0,engineering,medium,average,excellent
6993,6994,0.5,0.88,4,172,4,0,0,0,support,medium,average,excellent
6994,6995,0.7,0.55,4,233,2,0,0,0,support,medium,good,poor
6995,6996,0.18,0.46,5,202,4,0,0,0,support,medium,very_poor,very_poor
6996,6997,0.77,0.55,5,255,2,0,0,0,support,medium,good,poor
6997,6998,0.78,0.61,3,257,3,0,0,0,support,medium,good,poor
6998,6999,0.54,0.77,3,185,3,0,0,0,support,medium,average,good
6999,7000,0.9,0.69,3,231,4,0,0,0,support,medium,excellent,average
7000,7001,0.56,0.76,3,207,2,0,0,0,support,medium,average,good
7001,7002,0.63,0.81,3,215,3,0,0,0,support,medium,average,good
7002,7003,0.68,0.75,5,243,3,1,0,0,support,low,good,good
7003,7004,0.96,0.54,3,198,3,0,0,0,support,low,excellent,poor
7004,7005,0.85,0.87,6,232,6,0,0,0,engineering,low,excellent,good
7005,7006,0.82,0.66,4,150,3,0,0,0,engineering,low,excellent,average
7006,7007,0.44,0.39,2,188,3,0,0,0,engineering,low,poor,very_poor
7007,7008,0.86,0.97,4,155,3,0,0,0,management,low,excellent,excellent
7008,7009,0.56,0.68,3,109,3,0,0,0,IT,low,average,average
7009,7010,0.69,0.94,3,170,3,0,0,0,IT,high,good,excellent
7010,7011,0.91,0.85,5,214,2,0,0,0,IT,low,excellent,good
